AAAA_AAAW	0.500000000000000
AAAA_AABC	0.500000000000000
AAAA_AABK	0.500000000000000
AAAA_AABW	0.500000000000000
AAAA_AACD	0.500000000000000
AAAA_AACH	0.500000000000000
AAAA_AACK	0.500000000000000
AAAA_AACO	0.500000000000000
AAAA_AADB	0.500000000000000
AAAA_AADD	0.500000000000000
AAAA_AADN	0.500000000000000
AAAA_AADZ	0.250000000000000
AAAA_AAEB	0.500000000000000
AAAA_AAEJ	0.500000000000000
AAAA_AAEK	0.500000000000000
AAAB_AABH	0.500000000000000
AAAB_AABO	0.500000000000000
AAAB_AABY	0.500000000000000
AAAB_AACJ	0.500000000000000
AAAB_AACR	0.250000000000000
AAAB_AACU	0.500000000000000
AAAB_AACV	0.250000000000000
AAAB_AACX	0.250000000000000
AAAB_AADA	0.500000000000000
AAAB_AADE	0.250000000000000
AAAB_AADG	0.250000000000000
AAAB_AADJ	0.250000000000000
AAAB_AADO	0.500000000000000
AAAB_AADP	0.250000000000000
AAAB_AADR	0.250000000000000
AAAB_AADT	0.250000000000000
AAAB_AADU	0.750000000000000
AAAB_AADW	0.250000000000000
AAAB_AAED	0.500000000000000
AAAB_AAEE	0.250000000000000
AAAB_AAEF	0.250000000000000
AAAB_AAEG	0.250000000000000
AAAB_AAEL	0.250000000000000
AAAB_AAEM	0.250000000000000
AAAC_AAAY	0.500000000000000
AAAC_AABB	0.500000000000000
AAAC_AABL	0.500000000000000
AAAC_AABV	0.500000000000000
AAAC_AACL	0.500000000000000
AAAC_AACO	0.500000000000000
AAAC_AADF	0.500000000000000
AAAC_AADL	0.500000000000000
AAAC_AADY	0.500000000000000
AAAC_AAEI	0.500000000000000
AAAD_AABC	0.500000000000000
AAAD_AABQ	0.500000000000000
AAAD_AABW	0.500000000000000
AAAD_AACF	0.500000000000000
AAAD_AACP	0.500000000000000
AAAD_AADD	0.500000000000000
AAAD_AADQ	0.500000000000000
AAAD_AAEB	0.500000000000000
AAAD_AAEM	0.500000000000000
AAAE_AABG	0.500000000000000
AAAE_AABH	0.500000000000000
AAAE_AACR	0.250000000000000
AAAE_AACV	0.250000000000000
AAAE_AACX	0.250000000000000
AAAE_AADE	0.250000000000000
AAAE_AADG	0.250000000000000
AAAE_AADJ	0.250000000000000
AAAE_AADP	0.250000000000000
AAAE_AADR	0.250000000000000
AAAE_AADT	0.250000000000000
AAAE_AADU	0.250000000000000
AAAE_AADW	0.250000000000000
AAAE_AAEE	0.250000000000000
AAAE_AAEF	0.250000000000000
AAAE_AAEG	0.250000000000000
AAAE_AAEL	0.250000000000000
AAAE_AAEM	0.250000000000000
AAAF_AAAU	0.500000000000000
AAAF_AABA	0.500000000000000
AAAG_AAAX	0.500000000000000
AAAG_AABD	0.500000000000000
AAAG_AABM	0.500000000000000
AAAG_AABO	0.500000000000000
AAAG_AABP	0.500000000000000
AAAG_AABT	0.500000000000000
AAAG_AABY	0.500000000000000
AAAG_AACB	0.500000000000000
AAAG_AACE	0.500000000000000
AAAG_AACF	0.500000000000000
AAAG_AACP	0.500000000000000
AAAG_AACQ	0.500000000000000
AAAG_AACW	0.500000000000000
AAAG_AACY	0.500000000000000
AAAG_AACZ	0.500000000000000
AAAG_AADF	0.500000000000000
AAAG_AAEA	0.500000000000000
AAAG_AAEC	0.500000000000000
AAAH_AAAZ	0.500000000000000
AAAH_AABA	0.500000000000000
AAAH_AABP	0.500000000000000
AAAH_AACA	0.500000000000000
AAAH_AACN	0.500000000000000
AAAH_AACS	0.500000000000000
AAAH_AACY	0.500000000000000
AAAH_AADN	0.500000000000000
AAAH_AAEA	0.500000000000000
AAAH_AAEH	0.500000000000000
AAAI_AABJ	0.500000000000000
AAAI_AABM	0.500000000000000
AAAI_AACB	0.500000000000000
AAAI_AACG	0.500000000000000
AAAI_AACX	0.500000000000000
AAAI_AADE	0.500000000000000
AAAI_AADP	0.500000000000000
AAAI_AADW	0.500000000000000
AAAI_AAEL	0.500000000000000
AAAJ_AAAW	0.500000000000000
AAAJ_AABD	0.500000000000000
AAAJ_AABT	0.500000000000000
